07:07:40.292	SERVER	admin	OK	Server was started (port: 1984).
07:07:43.293	127.0.0.1:49510	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/main.js")	0.15 ms
07:07:43.340	127.0.0.1:49510	ManageIT	OK	EXEC[0]	47.21 ms
07:07:43.419	127.0.0.1:49511	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/main.js")	0.15 ms
07:07:43.484	127.0.0.1:49511	ManageIT	OK	EXEC[0]	64.31 ms
07:07:43.551	127.0.0.1:49512	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex.js]: exists - rpath = /BRjx_packages/ - name = basex.js"}:) brjx:isResource("/BRjx_packages/basex.js")	0.15 ms
07:07:43.603	127.0.0.1:49512	ManageIT	OK	EXEC[0]	51.78 ms
07:07:43.665	127.0.0.1:49513	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex.json]: exists - rpath = /BRjx_packages/ - name = basex.json"}:) brjx:isResource("/BRjx_packages/basex.json")	0.16 ms
07:07:43.702	127.0.0.1:49513	ManageIT	OK	EXEC[0]	37.17 ms
07:07:43.758	127.0.0.1:49514	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/basex.class]: exists - rpath = /BRjx_packages/ - name = basex.class"}:) brjx:isResource("/BRjx_packages/basex.class")	0.16 ms
07:07:43.792	127.0.0.1:49514	ManageIT	OK	EXEC[0]	34.5 ms
07:07:43.844	127.0.0.1:49515	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/args.js]: exists - rpath = /BRjx_packages/ - name = args.js"}:) brjx:isResource("/BRjx_packages/args.js")	0.16 ms
07:07:43.875	127.0.0.1:49515	ManageIT	OK	EXEC[0]	30.54 ms
07:07:43.937	127.0.0.1:49516	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/args.json]: exists - rpath = /BRjx_packages/ - name = args.json"}:) brjx:isResource("/BRjx_packages/args.json")	0.16 ms
07:07:43.966	127.0.0.1:49516	ManageIT	OK	EXEC[0]	29.09 ms
07:07:44.024	127.0.0.1:49517	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/args.class]: exists - rpath = /BRjx_packages/ - name = args.class"}:) brjx:isResource("/BRjx_packages/args.class")	0.15 ms
07:07:44.054	127.0.0.1:49517	ManageIT	OK	EXEC[0]	30.34 ms
07:07:44.135	127.0.0.1:49518	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_loader/default.properties]: exists - rpath = /BRjx_packages/BRjx_loader/ - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_loader/default.properties")	0.18 ms
07:07:44.166	127.0.0.1:49518	ManageIT	OK	EXEC[0]	31.13 ms
07:07:44.218	127.0.0.1:49519	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/default.properties")	0.15 ms
07:07:44.248	127.0.0.1:49519	ManageIT	OK	EXEC[0]	29.92 ms
07:07:44.319	127.0.0.1:49520	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/main.js")	0.14 ms
07:07:44.352	127.0.0.1:49520	ManageIT	OK	EXEC[0]	32.58 ms
07:07:44.451	127.0.0.1:49521	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_loader/rc/rc0.js]: exists - rpath = /BRjx_packages/BRjx_loader/rc/ - name = rc0.js"}:) brjx:isResource("/BRjx_packages/BRjx_loader/rc/rc0.js")	0.15 ms
07:07:44.481	127.0.0.1:49521	ManageIT	OK	EXEC[0]	30.37 ms
07:07:44.537	127.0.0.1:49522	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/rc/rc0.js")	0.15 ms
07:07:44.572	127.0.0.1:49522	ManageIT	OK	EXEC[0]	34.66 ms
07:07:44.629	127.0.0.1:49523	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/rc/rc0.js")	0.17 ms
07:07:44.660	127.0.0.1:49523	ManageIT	OK	EXEC[0]	30.36 ms
07:07:44.710	127.0.0.1:49524	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/rc/rc0.js")	0.12 ms
07:07:44.738	127.0.0.1:49524	ManageIT	OK	EXEC[0]	27.6 ms
07:07:44.857	127.0.0.1:49525	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_loader/init/system.js]: exists - rpath = /BRjx_packages/BRjx_loader/init/ - name = system.js"}:) brjx:isResource("/BRjx_packages/BRjx_loader/init/system.js")	0.23 ms
07:07:44.891	127.0.0.1:49525	ManageIT	OK	EXEC[0]	32.5 ms
07:07:44.966	127.0.0.1:49526	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/init/system.js")	0.12 ms
07:07:44.992	127.0.0.1:49526	ManageIT	OK	EXEC[0]	25.78 ms
07:07:45.055	127.0.0.1:49527	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/init/system.js")	0.17 ms
07:07:45.081	127.0.0.1:49527	ManageIT	OK	EXEC[0]	25.88 ms
07:07:45.158	127.0.0.1:49528	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/init/system.js")	0.13 ms
07:07:45.183	127.0.0.1:49528	ManageIT	OK	EXEC[0]	24.53 ms
07:07:45.313	127.0.0.1:49529	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application.js]: exists - rpath = /BRjx_packages/ - name = BRjx_application.js"}:) brjx:isResource("/BRjx_packages/BRjx_application.js")	0.14 ms
07:07:45.338	127.0.0.1:49529	ManageIT	OK	EXEC[0]	24.38 ms
07:07:45.393	127.0.0.1:49530	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application.json]: exists - rpath = /BRjx_packages/ - name = BRjx_application.json"}:) brjx:isResource("/BRjx_packages/BRjx_application.json")	0.13 ms
07:07:45.417	127.0.0.1:49530	ManageIT	OK	EXEC[0]	23.96 ms
07:07:45.476	127.0.0.1:49531	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application.class]: exists - rpath = /BRjx_packages/ - name = BRjx_application.class"}:) brjx:isResource("/BRjx_packages/BRjx_application.class")	0.12 ms
07:07:45.498	127.0.0.1:49531	ManageIT	OK	EXEC[0]	22.15 ms
07:07:45.565	127.0.0.1:49532	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application/package.json]: exists - rpath = /BRjx_packages/BRjx_application/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_application/package.json")	0.12 ms
07:07:45.589	127.0.0.1:49532	ManageIT	OK	EXEC[0]	23.69 ms
07:07:45.653	127.0.0.1:49533	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_application/package.json")	0.12 ms
07:07:45.675	127.0.0.1:49533	ManageIT	OK	EXEC[0]	22.33 ms
07:07:45.745	127.0.0.1:49534	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application/main.js]: exists - rpath = /BRjx_packages/BRjx_application/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_application/main.js")	0.13 ms
07:07:45.767	127.0.0.1:49534	ManageIT	OK	EXEC[0]	21.58 ms
07:07:45.831	127.0.0.1:49535	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_application/main.js")	0.12 ms
07:07:45.853	127.0.0.1:49535	ManageIT	OK	EXEC[0]	21.92 ms
07:07:45.921	127.0.0.1:49536	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_application/main.js")	0.13 ms
07:07:45.945	127.0.0.1:49536	ManageIT	OK	EXEC[0]	23.82 ms
07:07:46.022	127.0.0.1:49537	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application/default.properties]: exists - rpath = /BRjx_packages/BRjx_application/ - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_application/default.properties")	0.12 ms
07:07:46.044	127.0.0.1:49537	ManageIT	OK	EXEC[0]	21.68 ms
07:07:46.103	127.0.0.1:49538	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_application/default.properties")	0.11 ms
07:07:46.137	127.0.0.1:49538	ManageIT	OK	EXEC[0]	33.25 ms
07:07:46.208	127.0.0.1:49539	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library.js]: exists - rpath = /BRjx_packages/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_packages/BRjx_library.js")	0.12 ms
07:07:46.232	127.0.0.1:49539	ManageIT	OK	EXEC[0]	23.31 ms
07:07:46.293	127.0.0.1:49540	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library.json]: exists - rpath = /BRjx_packages/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_packages/BRjx_library.json")	0.13 ms
07:07:46.315	127.0.0.1:49540	ManageIT	OK	EXEC[0]	21.98 ms
07:07:46.406	127.0.0.1:49541	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library.class]: exists - rpath = /BRjx_packages/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_packages/BRjx_library.class")	0.13 ms
07:07:46.431	127.0.0.1:49541	ManageIT	OK	EXEC[0]	23.86 ms
07:07:46.513	127.0.0.1:49542	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/package.json]: exists - rpath = /BRjx_packages/BRjx_library/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_library/package.json")	0.11 ms
07:07:46.536	127.0.0.1:49542	ManageIT	OK	EXEC[0]	23.25 ms
07:07:46.609	127.0.0.1:49543	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/package.json")	0.13 ms
07:07:46.633	127.0.0.1:49543	ManageIT	OK	EXEC[0]	23.13 ms
07:07:46.709	127.0.0.1:49544	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/main.js]: exists - rpath = /BRjx_packages/BRjx_library/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_library/main.js")	0.2 ms
07:07:46.734	127.0.0.1:49544	ManageIT	OK	EXEC[0]	24.84 ms
07:07:46.812	127.0.0.1:49545	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/main.js")	0.11 ms
07:07:46.835	127.0.0.1:49545	ManageIT	OK	EXEC[0]	22.9 ms
07:07:46.909	127.0.0.1:49546	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/main.js")	0.1 ms
07:07:46.932	127.0.0.1:49546	ManageIT	OK	EXEC[0]	23.23 ms
07:07:46.995	127.0.0.1:49547	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/default.properties]: exists - rpath = /BRjx_packages/BRjx_library/ - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_library/default.properties")	0.11 ms
07:07:47.016	127.0.0.1:49547	ManageIT	OK	EXEC[0]	20.62 ms
07:07:47.069	127.0.0.1:49548	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/default.properties")	0.11 ms
07:07:47.093	127.0.0.1:49548	ManageIT	OK	EXEC[0]	22.94 ms
07:07:47.170	127.0.0.1:49549	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/session.js]: exists - rpath = /BRjx_packages/BRjx_library/ - name = session.js"}:) brjx:isResource("/BRjx_packages/BRjx_library/session.js")	0.12 ms
07:07:47.192	127.0.0.1:49549	ManageIT	OK	EXEC[0]	21.68 ms
07:07:47.258	127.0.0.1:49550	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/session.js")	0.11 ms
07:07:47.279	127.0.0.1:49550	ManageIT	OK	EXEC[0]	20.86 ms
07:07:47.357	127.0.0.1:49551	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/session.js")	0.11 ms
07:07:47.379	127.0.0.1:49551	ManageIT	OK	EXEC[0]	22.12 ms
07:07:47.677	127.0.0.1:49552	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/session.js")	0.12 ms
07:07:47.708	127.0.0.1:49552	ManageIT	OK	EXEC[0]	27.55 ms
07:07:47.781	127.0.0.1:49553	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/main.js")	0.1 ms
07:07:47.804	127.0.0.1:49553	ManageIT	OK	EXEC[0]	22.62 ms
07:07:47.875	127.0.0.1:49554	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/session.js")	0.17 ms
07:07:47.902	127.0.0.1:49554	ManageIT	OK	EXEC[0]	22.96 ms
07:07:47.975	127.0.0.1:49555	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_application/main.js")	0.12 ms
07:07:48.001	127.0.0.1:49555	ManageIT	OK	EXEC[0]	25.12 ms
07:07:48.075	127.0.0.1:49556	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/main.js")	0.14 ms
07:07:48.098	127.0.0.1:49556	ManageIT	OK	EXEC[0]	22.49 ms
07:07:48.179	127.0.0.1:49557	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/session.js")	0.13 ms
07:07:48.202	127.0.0.1:49557	ManageIT	OK	EXEC[0]	22.31 ms
07:07:48.432	127.0.0.1:49558	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb.js]: exists - rpath = /BRjx_packages/ - name = BRjx_backend_amb.js"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb.js")	0.11 ms
07:07:48.453	127.0.0.1:49558	ManageIT	OK	EXEC[0]	19.19 ms
07:07:48.518	127.0.0.1:49559	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb.json]: exists - rpath = /BRjx_packages/ - name = BRjx_backend_amb.json"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb.json")	0.12 ms
07:07:48.537	127.0.0.1:49559	ManageIT	OK	EXEC[0]	18.57 ms
07:07:48.608	127.0.0.1:49560	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb.class]: exists - rpath = /BRjx_packages/ - name = BRjx_backend_amb.class"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb.class")	0.12 ms
07:07:48.628	127.0.0.1:49560	ManageIT	OK	EXEC[0]	18.88 ms
07:07:48.693	127.0.0.1:49561	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb/package.json]: exists - rpath = /BRjx_packages/BRjx_backend_amb/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb/package.json")	0.11 ms
07:07:48.712	127.0.0.1:49561	ManageIT	OK	EXEC[0]	19.14 ms
07:07:48.781	127.0.0.1:49562	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_backend_amb/package.json")	0.12 ms
07:07:48.800	127.0.0.1:49562	ManageIT	OK	EXEC[0]	18.97 ms
07:07:48.865	127.0.0.1:49563	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb/main.js]: exists - rpath = /BRjx_packages/BRjx_backend_amb/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb/main.js")	0.11 ms
07:07:48.887	127.0.0.1:49563	ManageIT	OK	EXEC[0]	21.32 ms
