07:00:24.581	SERVER	admin	OK	Server was started (port: 1984).
07:00:37.181	127.0.0.1:54023	ManageIT	OK	EXEC[0]	21.41 ms
07:00:37.245	127.0.0.1:54024	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/mountpoints.xml/args.class]: exists - rpath = /BRjx_application/lib/mountpoints.xml/ - name = args.class"}:) brjx:isResource("/BRjx_application/lib/mountpoints.xml/args.class")	0.11 ms
07:00:37.262	127.0.0.1:54024	ManageIT	OK	EXEC[0]	17.03 ms
07:00:37.328	127.0.0.1:54025	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/modules.xml/args.js]: exists - rpath = /BRjx_application/lib/modules.xml/ - name = args.js"}:) brjx:isResource("/BRjx_application/lib/modules.xml/args.js")	0.1 ms
07:00:37.345	127.0.0.1:54025	ManageIT	OK	EXEC[0]	16.86 ms
07:00:37.412	127.0.0.1:54026	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/modules.xml/args.json]: exists - rpath = /BRjx_application/lib/modules.xml/ - name = args.json"}:) brjx:isResource("/BRjx_application/lib/modules.xml/args.json")	0.09 ms
07:00:37.430	127.0.0.1:54026	ManageIT	OK	EXEC[0]	17.17 ms
07:00:37.498	127.0.0.1:54031	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/modules.xml/args.class]: exists - rpath = /BRjx_application/lib/modules.xml/ - name = args.class"}:) brjx:isResource("/BRjx_application/lib/modules.xml/args.class")	0.1 ms
07:00:37.515	127.0.0.1:54031	ManageIT	OK	EXEC[0]	17.51 ms
07:00:37.581	127.0.0.1:54032	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/jobs.xml/args.js]: exists - rpath = /BRjx_application/lib/jobs.xml/ - name = args.js"}:) brjx:isResource("/BRjx_application/lib/jobs.xml/args.js")	0.11 ms
07:00:37.599	127.0.0.1:54032	ManageIT	OK	EXEC[0]	17.64 ms
07:00:37.664	127.0.0.1:54033	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/jobs.xml/args.json]: exists - rpath = /BRjx_application/lib/jobs.xml/ - name = args.json"}:) brjx:isResource("/BRjx_application/lib/jobs.xml/args.json")	0.09 ms
07:00:37.681	127.0.0.1:54033	ManageIT	OK	EXEC[0]	16.81 ms
07:00:37.746	127.0.0.1:54034	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/jobs.xml/args.class]: exists - rpath = /BRjx_application/lib/jobs.xml/ - name = args.class"}:) brjx:isResource("/BRjx_application/lib/jobs.xml/args.class")	0.09 ms
07:00:37.763	127.0.0.1:54034	ManageIT	OK	EXEC[0]	16.88 ms
07:00:37.834	127.0.0.1:54035	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application_data/lib/modules.xml/args.js]: exists - rpath = /BRjx_application_data/lib/modules.xml/ - name = args.js"}:) brjx:isResource("/BRjx_application_data/lib/modules.xml/args.js")	0.1 ms
07:00:37.851	127.0.0.1:54035	ManageIT	OK	EXEC[0]	16.86 ms
07:00:37.922	127.0.0.1:54036	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application_data/lib/modules.xml/args.json]: exists - rpath = /BRjx_application_data/lib/modules.xml/ - name = args.json"}:) brjx:isResource("/BRjx_application_data/lib/modules.xml/args.json")	0.09 ms
07:00:37.941	127.0.0.1:54036	ManageIT	OK	EXEC[0]	18.57 ms
07:00:38.022	127.0.0.1:54037	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application_data/lib/modules.xml/args.class]: exists - rpath = /BRjx_application_data/lib/modules.xml/ - name = args.class"}:) brjx:isResource("/BRjx_application_data/lib/modules.xml/args.class")	0.12 ms
07:00:38.039	127.0.0.1:54037	ManageIT	OK	EXEC[0]	17.04 ms
07:00:38.108	127.0.0.1:54038	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_application/default.properties]: exists - rpath = /BRjx_application/etc/init/boot.xml/BRjx_application/ - name = default.properties"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_application/default.properties")	0.13 ms
07:00:38.126	127.0.0.1:54038	ManageIT	OK	EXEC[0]	17.82 ms
07:00:38.200	127.0.0.1:54039	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_application/default.properties]: exists - rpath = /BRjx_application/bin/app.xml/BRjx_application/ - name = default.properties"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_application/default.properties")	0.12 ms
07:00:38.218	127.0.0.1:54039	ManageIT	OK	EXEC[0]	17.55 ms
07:00:38.295	127.0.0.1:54040	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_application/bin/app.xml/BRjx_application/default.properties")	0.09 ms
07:00:38.306	127.0.0.1:54040	ManageIT	OK	EXEC[0]	11.06 ms
07:00:38.379	127.0.0.1:54041	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library.js]: exists - rpath = /BRjx_application/etc/init/boot.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library.js")	0.09 ms
07:00:38.397	127.0.0.1:54041	ManageIT	OK	EXEC[0]	17.94 ms
07:00:38.482	127.0.0.1:54042	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library.json]: exists - rpath = /BRjx_application/etc/init/boot.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library.json")	0.1 ms
07:00:38.501	127.0.0.1:54042	ManageIT	OK	EXEC[0]	18.52 ms
07:00:38.573	127.0.0.1:54043	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library.class]: exists - rpath = /BRjx_application/etc/init/boot.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library.class")	0.1 ms
07:00:38.590	127.0.0.1:54043	ManageIT	OK	EXEC[0]	17.07 ms
07:00:38.660	127.0.0.1:54044	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_library.js]: exists - rpath = /BRjx_application/bin/app.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_library.js")	0.1 ms
07:00:38.677	127.0.0.1:54044	ManageIT	OK	EXEC[0]	17.44 ms
07:00:38.747	127.0.0.1:54045	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_library.json]: exists - rpath = /BRjx_application/bin/app.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_library.json")	0.09 ms
07:00:38.765	127.0.0.1:54045	ManageIT	OK	EXEC[0]	17.4 ms
07:00:38.834	127.0.0.1:54046	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_library.class]: exists - rpath = /BRjx_application/bin/app.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_library.class")	0.1 ms
07:00:38.851	127.0.0.1:54046	ManageIT	OK	EXEC[0]	17.44 ms
07:00:38.921	127.0.0.1:54047	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/var/ui/scripts.xml/BRjx_library.js]: exists - rpath = /BRjx_application/var/ui/scripts.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/var/ui/scripts.xml/BRjx_library.js")	0.1 ms
07:00:38.938	127.0.0.1:54047	ManageIT	OK	EXEC[0]	16.85 ms
07:00:39.002	127.0.0.1:54048	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/var/ui/scripts.xml/BRjx_library.json]: exists - rpath = /BRjx_application/var/ui/scripts.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/var/ui/scripts.xml/BRjx_library.json")	0.1 ms
07:00:39.019	127.0.0.1:54048	ManageIT	OK	EXEC[0]	17.13 ms
07:00:39.085	127.0.0.1:54049	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/var/ui/scripts.xml/BRjx_library.class]: exists - rpath = /BRjx_application/var/ui/scripts.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/var/ui/scripts.xml/BRjx_library.class")	0.09 ms
07:00:39.103	127.0.0.1:54049	ManageIT	OK	EXEC[0]	17.16 ms
07:00:39.172	127.0.0.1:54050	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/var/ui/components.xml/BRjx_library.js]: exists - rpath = /BRjx_application/var/ui/components.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/var/ui/components.xml/BRjx_library.js")	0.09 ms
07:00:39.190	127.0.0.1:54050	ManageIT	OK	EXEC[0]	17.29 ms
07:00:39.261	127.0.0.1:54051	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/var/ui/components.xml/BRjx_library.json]: exists - rpath = /BRjx_application/var/ui/components.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/var/ui/components.xml/BRjx_library.json")	0.09 ms
07:00:39.278	127.0.0.1:54051	ManageIT	OK	EXEC[0]	16.63 ms
07:00:39.343	127.0.0.1:54052	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/var/ui/components.xml/BRjx_library.class]: exists - rpath = /BRjx_application/var/ui/components.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/var/ui/components.xml/BRjx_library.class")	0.1 ms
07:00:39.359	127.0.0.1:54052	ManageIT	OK	EXEC[0]	16.51 ms
07:00:39.434	127.0.0.1:54053	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/macros.xml/BRjx_library.js]: exists - rpath = /BRjx_application/lib/macros.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/lib/macros.xml/BRjx_library.js")	0.09 ms
07:00:39.454	127.0.0.1:54053	ManageIT	OK	EXEC[0]	19.16 ms
07:00:39.526	127.0.0.1:54054	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/macros.xml/BRjx_library.json]: exists - rpath = /BRjx_application/lib/macros.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/lib/macros.xml/BRjx_library.json")	0.09 ms
07:00:39.546	127.0.0.1:54054	ManageIT	OK	EXEC[0]	19.01 ms
07:00:39.661	127.0.0.1:54055	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/macros.xml/BRjx_library.class]: exists - rpath = /BRjx_application/lib/macros.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/lib/macros.xml/BRjx_library.class")	0.09 ms
07:00:39.683	127.0.0.1:54055	ManageIT	OK	EXEC[0]	21.4 ms
07:00:39.781	127.0.0.1:54056	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/mountpoints.xml/BRjx_library.js]: exists - rpath = /BRjx_application/lib/mountpoints.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/lib/mountpoints.xml/BRjx_library.js")	0.1 ms
07:00:39.803	127.0.0.1:54056	ManageIT	OK	EXEC[0]	21.41 ms
07:00:39.872	127.0.0.1:54057	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/mountpoints.xml/BRjx_library.json]: exists - rpath = /BRjx_application/lib/mountpoints.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/lib/mountpoints.xml/BRjx_library.json")	0.1 ms
07:00:39.892	127.0.0.1:54057	ManageIT	OK	EXEC[0]	20.27 ms
07:00:39.966	127.0.0.1:54058	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/mountpoints.xml/BRjx_library.class]: exists - rpath = /BRjx_application/lib/mountpoints.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/lib/mountpoints.xml/BRjx_library.class")	0.1 ms
07:00:39.996	127.0.0.1:54058	ManageIT	OK	EXEC[0]	29.39 ms
07:00:40.072	127.0.0.1:54059	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/modules.xml/BRjx_library.js]: exists - rpath = /BRjx_application/lib/modules.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/lib/modules.xml/BRjx_library.js")	0.09 ms
07:00:40.091	127.0.0.1:54059	ManageIT	OK	EXEC[0]	18.85 ms
07:00:40.169	127.0.0.1:54060	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/modules.xml/BRjx_library.json]: exists - rpath = /BRjx_application/lib/modules.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/lib/modules.xml/BRjx_library.json")	0.09 ms
07:00:40.188	127.0.0.1:54060	ManageIT	OK	EXEC[0]	18.42 ms
07:00:40.269	127.0.0.1:54061	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/modules.xml/BRjx_library.class]: exists - rpath = /BRjx_application/lib/modules.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/lib/modules.xml/BRjx_library.class")	0.09 ms
07:00:40.288	127.0.0.1:54061	ManageIT	OK	EXEC[0]	18.35 ms
07:00:40.352	127.0.0.1:54062	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/jobs.xml/BRjx_library.js]: exists - rpath = /BRjx_application/lib/jobs.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application/lib/jobs.xml/BRjx_library.js")	0.09 ms
07:00:40.370	127.0.0.1:54062	ManageIT	OK	EXEC[0]	18.31 ms
07:00:40.441	127.0.0.1:54063	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/jobs.xml/BRjx_library.json]: exists - rpath = /BRjx_application/lib/jobs.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application/lib/jobs.xml/BRjx_library.json")	0.1 ms
07:00:40.459	127.0.0.1:54063	ManageIT	OK	EXEC[0]	18.29 ms
07:00:40.534	127.0.0.1:54064	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/lib/jobs.xml/BRjx_library.class]: exists - rpath = /BRjx_application/lib/jobs.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application/lib/jobs.xml/BRjx_library.class")	0.1 ms
07:00:40.555	127.0.0.1:54064	ManageIT	OK	EXEC[0]	21.16 ms
07:00:40.623	127.0.0.1:54065	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application_data/lib/modules.xml/BRjx_library.js]: exists - rpath = /BRjx_application_data/lib/modules.xml/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_application_data/lib/modules.xml/BRjx_library.js")	0.1 ms
07:00:40.642	127.0.0.1:54065	ManageIT	OK	EXEC[0]	17.9 ms
07:00:40.717	127.0.0.1:54066	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application_data/lib/modules.xml/BRjx_library.json]: exists - rpath = /BRjx_application_data/lib/modules.xml/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_application_data/lib/modules.xml/BRjx_library.json")	0.09 ms
07:00:40.735	127.0.0.1:54066	ManageIT	OK	EXEC[0]	18.16 ms
07:00:40.808	127.0.0.1:54067	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application_data/lib/modules.xml/BRjx_library.class]: exists - rpath = /BRjx_application_data/lib/modules.xml/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_application_data/lib/modules.xml/BRjx_library.class")	0.1 ms
07:00:40.826	127.0.0.1:54067	ManageIT	OK	EXEC[0]	18.12 ms
07:00:40.909	127.0.0.1:54068	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library/package.json]: exists - rpath = /BRjx_application/etc/init/boot.xml/BRjx_library/ - name = package.json"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library/package.json")	0.1 ms
07:00:40.926	127.0.0.1:54068	ManageIT	OK	EXEC[0]	16.86 ms
07:00:41.001	127.0.0.1:54069	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_library/package.json]: exists - rpath = /BRjx_application/bin/app.xml/BRjx_library/ - name = package.json"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_library/package.json")	0.1 ms
07:00:41.019	127.0.0.1:54069	ManageIT	OK	EXEC[0]	17.38 ms
07:00:41.090	127.0.0.1:54070	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_application/bin/app.xml/BRjx_library/package.json")	0.09 ms
07:00:41.103	127.0.0.1:54070	ManageIT	OK	EXEC[0]	12.8 ms
07:00:41.173	127.0.0.1:54071	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_library/main.js]: exists - rpath = /BRjx_application/bin/app.xml/BRjx_library/ - name = main.js"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_library/main.js")	0.1 ms
07:00:41.190	127.0.0.1:54071	ManageIT	OK	EXEC[0]	16.75 ms
07:00:41.258	127.0.0.1:54072	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_application/bin/app.xml/BRjx_library/main.js")	0.09 ms
07:00:41.269	127.0.0.1:54072	ManageIT	OK	EXEC[0]	9.93 ms
07:00:41.341	127.0.0.1:54073	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_application/bin/app.xml/BRjx_library/")	0.09 ms
07:00:41.350	127.0.0.1:54073	ManageIT	OK	EXEC[0]	9.15 ms
07:00:41.427	127.0.0.1:54074	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library/default.properties]: exists - rpath = /BRjx_application/etc/init/boot.xml/BRjx_library/ - name = default.properties"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library/default.properties")	0.1 ms
07:00:41.445	127.0.0.1:54074	ManageIT	OK	EXEC[0]	18.15 ms
07:00:41.516	127.0.0.1:54075	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/bin/app.xml/BRjx_library/default.properties]: exists - rpath = /BRjx_application/bin/app.xml/BRjx_library/ - name = default.properties"}:) brjx:isResource("/BRjx_application/bin/app.xml/BRjx_library/default.properties")	0.09 ms
07:00:41.533	127.0.0.1:54075	ManageIT	OK	EXEC[0]	16.82 ms
07:00:41.598	127.0.0.1:54076	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_application/bin/app.xml/BRjx_library/default.properties")	0.09 ms
07:00:41.609	127.0.0.1:54076	ManageIT	OK	EXEC[0]	9.87 ms
07:00:41.676	127.0.0.1:54077	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library/session.js]: exists - rpath = /BRjx_application/etc/init/boot.xml/BRjx_library/ - name = session.js"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library/session.js")	0.09 ms
07:00:41.693	127.0.0.1:54077	ManageIT	OK	EXEC[0]	16.66 ms
07:00:41.761	127.0.0.1:54078	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_application/etc/init/boot.xml/BRjx_library/session.json]: exists - rpath = /BRjx_application/etc/init/boot.xml/BRjx_library/ - name = session.json"}:) brjx:isResource("/BRjx_application/etc/init/boot.xml/BRjx_library/session.json")	0.1 ms
07:00:41.778	127.0.0.1:54078	ManageIT	OK	EXEC[0]	16.7 ms
