17:16:11.626	SERVER	admin	OK	Server was started (port: 1984).
17:22:34.871	127.0.0.1:53346	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	3.73 ms
17:22:34.917	127.0.0.1:53346	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	43.37 ms
17:22:35.200	127.0.0.1:53346	admin	OK	EXEC[0]	283.1 ms
17:22:57.952	127.0.0.1:53348	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.15 ms
17:22:57.953	127.0.0.1:53348	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.14 ms
17:22:57.970	127.0.0.1:53348	admin	OK	EXEC[0]	16.76 ms
17:22:59.126	127.0.0.1:53349	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.12 ms
17:22:59.126	127.0.0.1:53349	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.14 ms
17:22:59.145	127.0.0.1:53349	admin	OK	EXEC[0]	18.79 ms
17:23:11.682	127.0.0.1:53351	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
17:23:11.684	127.0.0.1:53351	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.12 ms
17:23:11.699	127.0.0.1:53351	admin	OK	EXEC[0]	15.21 ms
17:23:13.068	127.0.0.1:53352	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.14 ms
17:23:13.068	127.0.0.1:53352	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.12 ms
17:23:13.082	127.0.0.1:53352	admin	OK	EXEC[0]	13.36 ms
17:23:33.032	127.0.0.1:53355	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.12 ms
17:23:33.032	127.0.0.1:53355	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.08 ms
17:23:33.044	127.0.0.1:53355	admin	OK	EXEC[0]	12.2 ms
17:23:52.641	SERVER	admin	OK	Server was stopped (port: 1984).
17:23:59.966	SERVER	admin	OK	Server was started (port: 1984).
17:24:06.700	127.0.0.1:53359	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	3.46 ms
17:24:06.744	127.0.0.1:53359	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	43.09 ms
17:24:07.033	127.0.0.1:53359	admin	OK	EXEC[0]	288.44 ms
17:24:23.640	127.0.0.1:53362	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.16 ms
17:24:23.641	127.0.0.1:53362	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.15 ms
17:24:23.658	127.0.0.1:53362	admin	OK	EXEC[0]	16.98 ms
17:24:28.747	127.0.0.1:53363	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.12 ms
17:24:28.747	127.0.0.1:53363	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.14 ms
17:24:28.766	127.0.0.1:53363	admin	OK	EXEC[0]	19.02 ms
17:24:31.073	127.0.0.1:53364	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
17:24:31.074	127.0.0.1:53364	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.15 ms
17:24:31.090	127.0.0.1:53364	admin	OK	EXEC[0]	15.52 ms
17:24:32.809	127.0.0.1:53365	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
17:24:32.811	127.0.0.1:53365	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.15 ms
17:24:32.824	127.0.0.1:53365	admin	OK	EXEC[0]	12.6 ms
17:24:33.750	127.0.0.1:53366	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.12 ms
17:24:33.750	127.0.0.1:53366	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.11 ms
17:24:33.762	127.0.0.1:53366	admin	OK	EXEC[0]	12.22 ms
17:24:34.677	127.0.0.1:53367	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
17:24:34.678	127.0.0.1:53367	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.12 ms
17:24:34.690	127.0.0.1:53367	admin	OK	EXEC[0]	12.01 ms
17:44:48.644	127.0.0.1:53558	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.14 ms
17:44:48.644	127.0.0.1:53558	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.1 ms
17:44:48.659	127.0.0.1:53558	admin	OK	EXEC[0]	14.25 ms
17:44:53.002	127.0.0.1:53560	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
17:44:53.003	127.0.0.1:53560	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.11 ms
17:44:53.014	127.0.0.1:53560	admin	OK	EXEC[0]	10.81 ms
17:45:27.653	127.0.0.1:53562	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.12 ms
17:45:27.654	127.0.0.1:53562	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.11 ms
17:45:27.665	127.0.0.1:53562	admin	OK	EXEC[0]	11.39 ms
17:45:56.146	127.0.0.1:53569	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.14 ms
17:45:56.146	127.0.0.1:53569	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.1 ms
17:45:56.157	127.0.0.1:53569	admin	OK	EXEC[0]	10.66 ms
17:45:57.634	127.0.0.1:53570	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
17:45:57.634	127.0.0.1:53570	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.08 ms
17:45:57.644	127.0.0.1:53570	admin	OK	EXEC[0]	9.74 ms
17:46:00.860	127.0.0.1:53571	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.12 ms
17:46:00.860	127.0.0.1:53571	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.09 ms
17:46:00.872	127.0.0.1:53571	admin	OK	EXEC[0]	11.89 ms
17:46:17.564	SERVER	admin	OK	Server was stopped (port: 1984).
19:03:39.374	SERVER	admin	OK	Server was started (port: 1984).
19:04:03.946	127.0.0.1:57066	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	3.42 ms
19:04:03.994	127.0.0.1:57066	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	46.45 ms
19:04:04.309	127.0.0.1:57066	admin	OK	EXEC[0]	314.11 ms
19:04:43.249	127.0.0.1:57073	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.17 ms
19:04:43.249	127.0.0.1:57073	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.13 ms
19:04:43.266	127.0.0.1:57073	admin	OK	EXEC[0]	17.13 ms
19:05:23.456	127.0.0.1:57080	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	0.13 ms
19:05:23.456	127.0.0.1:57080	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	0.14 ms
19:05:23.477	127.0.0.1:57080	admin	OK	EXEC[0]	20.6 ms
19:09:45.335	SERVER	admin	OK	Server was stopped (port: 1984).
19:09:55.266	SERVER	admin	OK	Server was started (port: 1984).
19:10:03.499	127.0.0.1:57097	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; declare variable $table as xs:string external; for $db in db:list() (:where expression - database - beginn:)(:where expression - database - end:) for $doc in collection($db) (:where expression - document - beginn:)(:where expression - document - end:) for $t in $doc/* (:where expression - table - beginn:) where $t/@id = $table (:where expression - table - end:) (:for $r in $t/*:) (:where expression - record - beginn:)(:where expression - record - end:) return $t (:string, number, boolean, null, object, array:)	3.23 ms
19:10:03.547	127.0.0.1:57097	admin	OK	BIND[0] $table=175c9043-0cc4-4165-bdb1-eb66fc13457f	46.29 ms
19:10:03.852	127.0.0.1:57097	admin	OK	EXEC[0]	305.52 ms
19:10:19.996	SERVER	admin	OK	Server was stopped (port: 1984).
19:13:00.610	SERVER	admin	OK	Server was started (port: 1984).
19:13:32.261	127.0.0.1:57142	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isRepository("/BRjx_main/bin/modules.xml/")	2.96 ms
19:13:32.612	127.0.0.1:57142	admin	OK	EXEC[0]	350.75 ms
19:13:35.488	127.0.0.1:57143	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/modules.xml/BRjx.js.js")	0.16 ms
19:13:35.509	127.0.0.1:57143	admin	OK	EXEC[0]	20.65 ms
19:13:35.540	127.0.0.1:57144	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/modules.xml/BRjx.js.json")	0.09 ms
19:13:35.557	127.0.0.1:57144	admin	OK	EXEC[0]	16.79 ms
19:13:35.583	127.0.0.1:57145	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/modules.xml/BRjx.js.class")	0.08 ms
19:13:35.598	127.0.0.1:57145	admin	OK	EXEC[0]	14.86 ms
19:13:35.621	127.0.0.1:57146	admin	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/modules.xml/BRjx.js/package.json")	0.08 ms
