16:06:21.698	SERVER	admin	OK	Server was started (port: 1984).
16:06:25.701	127.0.0.1:53044	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/default.properties")	0.14 ms
16:06:25.730	127.0.0.1:53044	ManageIT	OK	EXEC[0]	28.8 ms
16:06:25.859	127.0.0.1:53045	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/")	0.14 ms
16:06:25.889	127.0.0.1:53045	ManageIT	OK	EXEC[0]	29.51 ms
16:06:26.060	127.0.0.1:53046	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_loader/rc/rc0.js]: exists - rpath = /BRjx_packages/BRjx_loader/rc/ - name = rc0.js"}:) brjx:isResource("/BRjx_packages/BRjx_loader/rc/rc0.js")	0.15 ms
16:06:26.087	127.0.0.1:53046	ManageIT	OK	EXEC[0]	26.31 ms
16:06:26.171	127.0.0.1:53047	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/rc/rc0.js")	0.15 ms
16:06:26.207	127.0.0.1:53047	ManageIT	OK	EXEC[0]	35.4 ms
16:06:26.268	127.0.0.1:53048	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/rc/")	0.14 ms
16:06:26.293	127.0.0.1:53048	ManageIT	OK	EXEC[0]	24.87 ms
16:06:26.455	127.0.0.1:53049	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/rc/")	0.16 ms
16:06:26.489	127.0.0.1:53049	ManageIT	OK	EXEC[0]	32.4 ms
16:06:26.608	127.0.0.1:53050	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_loader/init/init.js]: exists - rpath = /BRjx_packages/BRjx_loader/init/ - name = init.js"}:) brjx:isResource("/BRjx_packages/BRjx_loader/init/init.js")	0.15 ms
16:06:26.669	127.0.0.1:53050	ManageIT	OK	EXEC[0]	50.82 ms
16:06:26.809	127.0.0.1:53051	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_loader/init/init.js")	0.16 ms
16:06:26.837	127.0.0.1:53051	ManageIT	OK	EXEC[0]	28.35 ms
16:06:26.924	127.0.0.1:53052	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/init/")	0.51 ms
16:06:26.966	127.0.0.1:53052	ManageIT	OK	EXEC[0]	41.07 ms
16:06:27.099	127.0.0.1:53053	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_loader/init/")	0.12 ms
16:06:27.125	127.0.0.1:53053	ManageIT	OK	EXEC[0]	25.09 ms
16:06:27.295	127.0.0.1:53054	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application.js]: exists - rpath = /BRjx_packages/ - name = BRjx_application.js"}:) brjx:isResource("/BRjx_packages/BRjx_application.js")	0.14 ms
16:06:27.322	127.0.0.1:53054	ManageIT	OK	EXEC[0]	26.59 ms
16:06:27.395	127.0.0.1:53055	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application.json]: exists - rpath = /BRjx_packages/ - name = BRjx_application.json"}:) brjx:isResource("/BRjx_packages/BRjx_application.json")	0.14 ms
16:06:27.419	127.0.0.1:53055	ManageIT	OK	EXEC[0]	24.44 ms
16:06:27.474	127.0.0.1:53056	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application.class]: exists - rpath = /BRjx_packages/ - name = BRjx_application.class"}:) brjx:isResource("/BRjx_packages/BRjx_application.class")	0.13 ms
16:06:27.497	127.0.0.1:53056	ManageIT	OK	EXEC[0]	22.64 ms
16:06:27.583	127.0.0.1:53057	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application/package.json]: exists - rpath = /BRjx_packages/BRjx_application/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_application/package.json")	0.16 ms
16:06:27.606	127.0.0.1:53057	ManageIT	OK	EXEC[0]	23.11 ms
16:06:27.667	127.0.0.1:53058	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_application/package.json")	0.12 ms
16:06:27.690	127.0.0.1:53058	ManageIT	OK	EXEC[0]	23.01 ms
16:06:27.747	127.0.0.1:53059	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application/main.js]: exists - rpath = /BRjx_packages/BRjx_application/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_application/main.js")	0.14 ms
16:06:27.770	127.0.0.1:53059	ManageIT	OK	EXEC[0]	22.47 ms
16:06:27.826	127.0.0.1:53060	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_application/main.js")	0.12 ms
16:06:27.850	127.0.0.1:53060	ManageIT	OK	EXEC[0]	23.84 ms
16:06:27.930	127.0.0.1:53061	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_application/")	0.13 ms
16:06:27.959	127.0.0.1:53061	ManageIT	OK	EXEC[0]	28.7 ms
16:06:28.029	127.0.0.1:53062	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_application/default.properties]: exists - rpath = /BRjx_packages/BRjx_application/ - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_application/default.properties")	0.14 ms
16:06:28.052	127.0.0.1:53062	ManageIT	OK	EXEC[0]	22.93 ms
16:06:28.109	127.0.0.1:53063	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_application/default.properties")	0.13 ms
16:06:28.132	127.0.0.1:53063	ManageIT	OK	EXEC[0]	23.17 ms
16:06:28.207	127.0.0.1:53064	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library.js]: exists - rpath = /BRjx_packages/ - name = BRjx_library.js"}:) brjx:isResource("/BRjx_packages/BRjx_library.js")	0.13 ms
16:06:28.231	127.0.0.1:53064	ManageIT	OK	EXEC[0]	23.31 ms
16:06:28.294	127.0.0.1:53065	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library.json]: exists - rpath = /BRjx_packages/ - name = BRjx_library.json"}:) brjx:isResource("/BRjx_packages/BRjx_library.json")	0.17 ms
16:06:28.318	127.0.0.1:53065	ManageIT	OK	EXEC[0]	23.21 ms
16:06:28.376	127.0.0.1:53066	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library.class]: exists - rpath = /BRjx_packages/ - name = BRjx_library.class"}:) brjx:isResource("/BRjx_packages/BRjx_library.class")	0.13 ms
16:06:28.399	127.0.0.1:53066	ManageIT	OK	EXEC[0]	23.26 ms
16:06:28.462	127.0.0.1:53067	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/package.json]: exists - rpath = /BRjx_packages/BRjx_library/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_library/package.json")	0.12 ms
16:06:28.485	127.0.0.1:53067	ManageIT	OK	EXEC[0]	22.33 ms
16:06:28.557	127.0.0.1:53068	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/package.json")	0.12 ms
16:06:28.579	127.0.0.1:53068	ManageIT	OK	EXEC[0]	22.18 ms
16:06:28.646	127.0.0.1:53069	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/main.js]: exists - rpath = /BRjx_packages/BRjx_library/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_library/main.js")	0.13 ms
16:06:28.669	127.0.0.1:53069	ManageIT	OK	EXEC[0]	22.56 ms
16:06:28.730	127.0.0.1:53070	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/main.js")	0.13 ms
16:06:28.751	127.0.0.1:53070	ManageIT	OK	EXEC[0]	21.08 ms
16:06:28.825	127.0.0.1:53071	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.12 ms
16:06:28.847	127.0.0.1:53071	ManageIT	OK	EXEC[0]	21.28 ms
16:06:28.913	127.0.0.1:53073	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/default.properties]: exists - rpath = /BRjx_packages/BRjx_library/ - name = default.properties"}:) brjx:isResource("/BRjx_packages/BRjx_library/default.properties")	0.18 ms
16:06:28.938	127.0.0.1:53073	ManageIT	OK	EXEC[0]	24.01 ms
16:06:29.024	127.0.0.1:53074	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/default.properties")	0.16 ms
16:06:29.045	127.0.0.1:53074	ManageIT	OK	EXEC[0]	20.85 ms
16:06:29.102	127.0.0.1:53075	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_library/session.js]: exists - rpath = /BRjx_packages/BRjx_library/ - name = session.js"}:) brjx:isResource("/BRjx_packages/BRjx_library/session.js")	0.18 ms
16:06:29.124	127.0.0.1:53075	ManageIT	OK	EXEC[0]	20.86 ms
16:06:29.180	127.0.0.1:53076	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_library/session.js")	0.12 ms
16:06:29.204	127.0.0.1:53076	ManageIT	OK	EXEC[0]	24.08 ms
16:06:29.291	127.0.0.1:53077	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.11 ms
16:06:29.314	127.0.0.1:53077	ManageIT	OK	EXEC[0]	22.26 ms
16:06:29.531	127.0.0.1:53078	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.12 ms
16:06:29.552	127.0.0.1:53078	ManageIT	OK	EXEC[0]	20.7 ms
16:06:29.610	127.0.0.1:53079	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.12 ms
16:06:29.631	127.0.0.1:53079	ManageIT	OK	EXEC[0]	20.64 ms
16:06:29.691	127.0.0.1:53080	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.18 ms
16:06:29.712	127.0.0.1:53080	ManageIT	OK	EXEC[0]	20.6 ms
16:06:29.772	127.0.0.1:53081	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_application/")	0.13 ms
16:06:29.793	127.0.0.1:53081	ManageIT	OK	EXEC[0]	20.82 ms
16:06:29.857	127.0.0.1:53082	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.14 ms
16:06:29.877	127.0.0.1:53082	ManageIT	OK	EXEC[0]	20.26 ms
16:06:29.941	127.0.0.1:53083	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_packages/BRjx_library/")	0.14 ms
16:06:29.962	127.0.0.1:53083	ManageIT	OK	EXEC[0]	20.86 ms
16:06:30.219	127.0.0.1:53084	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb.js]: exists - rpath = /BRjx_packages/ - name = BRjx_backend_amb.js"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb.js")	0.15 ms
16:06:30.241	127.0.0.1:53084	ManageIT	OK	EXEC[0]	21.48 ms
16:06:30.311	127.0.0.1:53085	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb.json]: exists - rpath = /BRjx_packages/ - name = BRjx_backend_amb.json"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb.json")	0.12 ms
16:06:30.331	127.0.0.1:53085	ManageIT	OK	EXEC[0]	19.86 ms
16:06:30.399	127.0.0.1:53086	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb.class]: exists - rpath = /BRjx_packages/ - name = BRjx_backend_amb.class"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb.class")	0.11 ms
16:06:30.419	127.0.0.1:53086	ManageIT	OK	EXEC[0]	20.26 ms
16:06:30.487	127.0.0.1:53087	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb/package.json]: exists - rpath = /BRjx_packages/BRjx_backend_amb/ - name = package.json"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb/package.json")	0.12 ms
16:06:30.507	127.0.0.1:53087	ManageIT	OK	EXEC[0]	19.85 ms
16:06:30.573	127.0.0.1:53088	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_packages/BRjx_backend_amb/package.json")	0.11 ms
16:06:30.593	127.0.0.1:53088	ManageIT	OK	EXEC[0]	20.4 ms
16:06:30.658	127.0.0.1:53089	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; (:{"warn":"DatabaseResource[/BRjx_packages/BRjx_backend_amb/main.js]: exists - rpath = /BRjx_packages/BRjx_backend_amb/ - name = main.js"}:) brjx:isResource("/BRjx_packages/BRjx_backend_amb/main.js")	0.12 ms
16:06:30.679	127.0.0.1:53089	ManageIT	OK	EXEC[0]	20.12 ms
