07:14:05.471	SERVER	admin	OK	Server was started (port: 1984).
07:14:06.195	127.0.0.1:49603	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/BRjx.js/index.js")	0.09 ms
07:14:06.211	127.0.0.1:49603	ManageIT	OK	EXEC[0]	15.46 ms
07:14:06.238	127.0.0.1:49604	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/BRjx.js/index.json")	0.09 ms
07:14:06.256	127.0.0.1:49604	ManageIT	OK	EXEC[0]	17.45 ms
07:14:06.282	127.0.0.1:49605	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/BRjx.js/index.class")	0.12 ms
07:14:06.300	127.0.0.1:49605	ManageIT	OK	EXEC[0]	17.09 ms
07:14:06.329	127.0.0.1:49606	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/BRjx.js")	0.12 ms
07:14:06.343	127.0.0.1:49606	ManageIT	OK	EXEC[0]	13.56 ms
07:14:06.365	127.0.0.1:49607	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/BRjx.js")	0.09 ms
07:14:06.379	127.0.0.1:49607	ManageIT	OK	EXEC[0]	13.73 ms
07:14:06.399	127.0.0.1:49608	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/BRjx.js")	0.13 ms
07:14:06.413	127.0.0.1:49608	ManageIT	OK	EXEC[0]	13.48 ms
07:14:06.435	127.0.0.1:49609	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "json"; declare option output:json "format=jsonml"; brjx:getContent("/BRjx_main/bin/app.xml/BRjx.js")	0.13 ms
07:14:06.465	127.0.0.1:49609	ManageIT	OK	EXEC[0]	29.6 ms
07:14:06.512	127.0.0.1:49610	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_main/bin/app.xml/")	0.12 ms
07:14:06.539	127.0.0.1:49610	ManageIT	OK	EXEC[0]	26.78 ms
07:14:06.584	127.0.0.1:49611	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.js")	0.09 ms
07:14:06.596	127.0.0.1:49611	ManageIT	OK	EXEC[0]	11.82 ms
07:14:06.627	127.0.0.1:49612	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.json")	0.09 ms
07:14:06.641	127.0.0.1:49612	ManageIT	OK	EXEC[0]	13.71 ms
07:14:06.676	127.0.0.1:49613	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.class")	0.08 ms
07:14:06.689	127.0.0.1:49613	ManageIT	OK	EXEC[0]	12.42 ms
07:14:06.743	127.0.0.1:49614	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.js")	0.12 ms
07:14:06.755	127.0.0.1:49614	ManageIT	OK	EXEC[0]	10.87 ms
07:14:06.783	127.0.0.1:49615	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.json")	0.08 ms
07:14:06.795	127.0.0.1:49615	ManageIT	OK	EXEC[0]	12.14 ms
07:14:06.820	127.0.0.1:49616	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.class")	0.11 ms
07:14:06.831	127.0.0.1:49616	ManageIT	OK	EXEC[0]	10.59 ms
07:14:06.941	127.0.0.1:49617	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_main/bin/app.xml/")	0.1 ms
07:14:06.954	127.0.0.1:49617	ManageIT	OK	EXEC[0]	12.4 ms
07:14:07.058	127.0.0.1:49622	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js.js")	0.13 ms
07:14:07.070	127.0.0.1:49622	ManageIT	OK	EXEC[0]	11.88 ms
07:14:07.099	127.0.0.1:49623	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js.json")	0.12 ms
07:14:07.112	127.0.0.1:49623	ManageIT	OK	EXEC[0]	12.46 ms
07:14:07.140	127.0.0.1:49624	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js.class")	0.13 ms
07:14:07.153	127.0.0.1:49624	ManageIT	OK	EXEC[0]	13.34 ms
07:14:07.184	127.0.0.1:49625	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/package.json")	0.1 ms
07:14:07.196	127.0.0.1:49625	ManageIT	OK	EXEC[0]	12.36 ms
07:14:07.223	127.0.0.1:49626	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/index.js")	0.11 ms
07:14:07.237	127.0.0.1:49626	ManageIT	OK	EXEC[0]	13.09 ms
07:14:07.265	127.0.0.1:49627	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/index.json")	0.1 ms
07:14:07.278	127.0.0.1:49627	ManageIT	OK	EXEC[0]	12.25 ms
07:14:07.306	127.0.0.1:49628	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/index.class")	0.11 ms
07:14:07.316	127.0.0.1:49628	ManageIT	OK	EXEC[0]	9.77 ms
07:14:07.347	127.0.0.1:49629	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.js")	0.1 ms
07:14:07.358	127.0.0.1:49629	ManageIT	OK	EXEC[0]	10.99 ms
07:14:07.389	127.0.0.1:49630	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.json")	0.1 ms
07:14:07.400	127.0.0.1:49630	ManageIT	OK	EXEC[0]	10.91 ms
07:14:07.427	127.0.0.1:49631	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.class")	0.1 ms
07:14:07.439	127.0.0.1:49631	ManageIT	OK	EXEC[0]	11.83 ms
07:14:07.470	127.0.0.1:49632	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.js")	0.09 ms
07:14:07.479	127.0.0.1:49632	ManageIT	OK	EXEC[0]	8.59 ms
07:14:07.511	127.0.0.1:49633	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.json")	0.1 ms
07:14:07.521	127.0.0.1:49633	ManageIT	OK	EXEC[0]	9.51 ms
07:14:07.547	127.0.0.1:49634	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.class")	0.12 ms
07:14:07.559	127.0.0.1:49634	ManageIT	OK	EXEC[0]	11.38 ms
07:14:07.590	127.0.0.1:49635	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js.js")	0.1 ms
07:14:07.599	127.0.0.1:49635	ManageIT	OK	EXEC[0]	9.11 ms
07:14:07.625	127.0.0.1:49636	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js.json")	0.08 ms
07:14:07.634	127.0.0.1:49636	ManageIT	OK	EXEC[0]	9.12 ms
07:14:07.659	127.0.0.1:49637	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js.class")	0.09 ms
07:14:07.669	127.0.0.1:49637	ManageIT	OK	EXEC[0]	9.95 ms
07:14:07.696	127.0.0.1:49638	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/package.json")	0.09 ms
07:14:07.704	127.0.0.1:49638	ManageIT	OK	EXEC[0]	7.94 ms
07:14:07.729	127.0.0.1:49639	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/index.js")	0.1 ms
07:14:07.739	127.0.0.1:49639	ManageIT	OK	EXEC[0]	10.25 ms
07:14:07.764	127.0.0.1:49640	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/index.json")	0.1 ms
07:14:07.776	127.0.0.1:49640	ManageIT	OK	EXEC[0]	10.99 ms
07:14:07.800	127.0.0.1:49641	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/websocket.js/index.class")	0.08 ms
07:14:07.809	127.0.0.1:49641	ManageIT	OK	EXEC[0]	9.33 ms
07:14:07.857	127.0.0.1:49642	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js.js")	0.11 ms
07:14:07.867	127.0.0.1:49642	ManageIT	OK	EXEC[0]	9.18 ms
07:14:07.899	127.0.0.1:49643	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js.json")	0.11 ms
07:14:07.907	127.0.0.1:49643	ManageIT	OK	EXEC[0]	7.88 ms
07:14:07.933	127.0.0.1:49644	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js.class")	0.11 ms
07:14:07.942	127.0.0.1:49644	ManageIT	OK	EXEC[0]	9.03 ms
07:14:07.975	127.0.0.1:49645	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js/package.json")	0.09 ms
07:14:07.985	127.0.0.1:49645	ManageIT	OK	EXEC[0]	10.39 ms
07:14:08.010	127.0.0.1:49646	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js/index.js")	0.09 ms
07:14:08.020	127.0.0.1:49646	ManageIT	OK	EXEC[0]	9.0 ms
07:14:08.050	127.0.0.1:49647	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js/index.json")	0.1 ms
07:14:08.060	127.0.0.1:49647	ManageIT	OK	EXEC[0]	9.05 ms
07:14:08.088	127.0.0.1:49648	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/manageit/examples/eventsource.js/index.class")	0.1 ms
07:14:08.098	127.0.0.1:49648	ManageIT	OK	EXEC[0]	9.79 ms
07:14:08.137	127.0.0.1:49649	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.js")	0.07 ms
07:14:08.146	127.0.0.1:49649	ManageIT	OK	EXEC[0]	8.42 ms
07:14:08.178	127.0.0.1:49650	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.json")	0.15 ms
07:14:08.188	127.0.0.1:49650	ManageIT	OK	EXEC[0]	8.89 ms
07:14:08.216	127.0.0.1:49651	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/gestalt.class")	0.13 ms
07:14:08.227	127.0.0.1:49651	ManageIT	OK	EXEC[0]	9.1 ms
07:14:08.261	127.0.0.1:49652	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.js")	0.08 ms
07:14:08.271	127.0.0.1:49652	ManageIT	OK	EXEC[0]	9.87 ms
07:14:08.300	127.0.0.1:49653	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.json")	0.09 ms
07:14:08.309	127.0.0.1:49653	ManageIT	OK	EXEC[0]	8.87 ms
07:14:08.334	127.0.0.1:49654	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isResource("/BRjx_main/bin/app.xml/args.class")	0.08 ms
07:14:08.342	127.0.0.1:49654	ManageIT	OK	EXEC[0]	8.25 ms
07:14:08.755	127.0.0.1:49655	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getLastModified("/BRjx_main/bin/app.xml/")	0.08 ms
07:14:08.766	127.0.0.1:49655	ManageIT	OK	EXEC[0]	10.47 ms
07:14:59.110	SERVER	admin	OK	Server was stopped (port: 1984).
07:15:35.685	SERVER	admin	OK	Server was started (port: 1984).
07:17:18.781	127.0.0.1:50210	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isRepository("/BRjx_conf/apps.xml/")	1.51 ms
07:17:19.077	127.0.0.1:50210	ManageIT	OK	EXEC[0]	294.35 ms
07:31:24.462	127.0.0.1:53420	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/apps.xml/")	0.12 ms
07:31:24.484	127.0.0.1:53420	ManageIT	OK	EXEC[0]	21.87 ms
07:31:34.800	127.0.0.1:53451	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/apps.xml/")	0.08 ms
07:31:34.819	127.0.0.1:53451	ManageIT	OK	EXEC[0]	19.32 ms
07:31:37.818	127.0.0.1:53460	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/apps.xml/")	0.1 ms
07:31:37.834	127.0.0.1:53460	ManageIT	OK	EXEC[0]	16.29 ms
07:31:51.533	127.0.0.1:53501	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/apps.xml/")	0.09 ms
07:31:51.547	127.0.0.1:53501	ManageIT	OK	EXEC[0]	13.93 ms
07:31:54.110	SERVER	admin	OK	Server was stopped (port: 1984).
07:32:01.115	SERVER	admin	OK	Server was started (port: 1984).
07:32:02.301	127.0.0.1:53531	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:isRepository("/BRjx_conf/apps.xml/")	1.54 ms
07:32:02.596	127.0.0.1:53531	ManageIT	OK	EXEC[0]	293.64 ms
07:32:09.683	127.0.0.1:53544	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/apps.xml/")	0.12 ms
07:32:09.704	127.0.0.1:53544	ManageIT	OK	EXEC[0]	20.98 ms
07:32:31.637	127.0.0.1:53586	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.12 ms
07:32:31.657	127.0.0.1:53586	ManageIT	OK	EXEC[0]	20.22 ms
07:32:55.025	127.0.0.1:53621	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.09 ms
07:32:55.047	127.0.0.1:53621	ManageIT	OK	EXEC[0]	21.8 ms
07:48:00.004	127.0.0.1:55604	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.08 ms
07:48:00.023	127.0.0.1:55604	ManageIT	OK	EXEC[0]	19.02 ms
07:56:47.885	127.0.0.1:56612	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.09 ms
07:56:47.901	127.0.0.1:56612	ManageIT	OK	EXEC[0]	15.96 ms
07:56:58.189	127.0.0.1:56650	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.08 ms
07:56:58.208	127.0.0.1:56650	ManageIT	OK	EXEC[0]	18.39 ms
07:56:59.327	127.0.0.1:56655	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.09 ms
07:56:59.343	127.0.0.1:56655	ManageIT	OK	EXEC[0]	15.79 ms
07:57:04.752	127.0.0.1:56668	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.09 ms
07:57:04.767	127.0.0.1:56668	ManageIT	OK	EXEC[0]	14.28 ms
07:57:09.159	127.0.0.1:56681	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.1 ms
07:57:09.172	127.0.0.1:56681	ManageIT	OK	EXEC[0]	13.43 ms
07:57:19.320	127.0.0.1:56709	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/BRjx_conf/")	0.15 ms
07:57:19.334	127.0.0.1:56709	ManageIT	OK	EXEC[0]	13.57 ms
08:01:08.663	127.0.0.1:57157	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/")	0.09 ms
08:01:08.679	127.0.0.1:57157	ManageIT	OK	EXEC[0]	15.39 ms
08:01:48.117	127.0.0.1:57243	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/")	0.12 ms
08:01:48.133	127.0.0.1:57243	ManageIT	OK	EXEC[0]	15.64 ms
08:02:21.271	127.0.0.1:57303	ManageIT	OK	QUERY[0] import module namespace brjx = "http://brjx.stocker-schmid.ch"; declare namespace output = "http://www.w3.org/2010/xslt-xquery-serialization"; declare option output:method "text"; brjx:getRepositories("/")	0.08 ms
08:02:21.284	127.0.0.1:57303	ManageIT	OK	EXEC[0]	12.69 ms
